"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT02","WT03","WT04","WT05","WT08","WT11"
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-02",,,"0.00","0.0","0.0","50","55","39",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-03",,,"0.00","0.0","0.0","50","65","32",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-04",,,"0.00","0.0","0.0","62","79","49",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-05",,,"0.00","0.0","0.0","66","79","57",,"    1","    1",,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-06",,,"0.17","0.0","0.0","71","85","58",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-07",,,"0.00","0.0","0.0","56","58","46",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-08",,,"0.00","0.0","0.0","47","53","40",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-09",,,"0.00","0.0","0.0","48","62","34",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-10",,,"0.00","0.0","0.0","51","66","36",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-11",,,"0.00","0.0","0.0","58","74","43",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-12",,,"0.00","0.0","0.0","70","85","58",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-13",,,"0.00","0.0","0.0","74","88","57",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-14",,,"0.00","0.0","0.0","71","84","56",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-15",,,"0.10","0.0","0.0","67","73","59",,"    1",,"    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-16",,,"0.00","0.0","0.0","65","77","56",,"    1","    1",,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-17",,,"0.03","0.0","0.0","64","69","54",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-18",,,"0.00","0.0","0.0","58","67","44",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-19",,,"0.00","0.0","0.0","54","70","38",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-20",,,"0.00","0.0","0.0","60","75","46",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-21",,,"0.00","0.0","0.0","63","84","51",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-22",,,"1.15","0.0","0.0","65","79","54",,"    1",,"    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-23",,,"0.07","0.0","0.0","61","69","47",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-24",,,"0.00","0.0","0.0","52","61","43",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-25",,,"0.00","0.0","0.0","50","61","38",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-26",,,"0.12","0.0","0.0","52","65","39",,,,"    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-27",,,"0.00","0.0","0.0","55","62","50",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-28",,,"1.34","0.0","0.0","54","57","52",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-29",,,"0.42","0.0","0.0","57","67","52",,"    1",,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-04-30",,,"0.73","0.0","0.0","58","65","54",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-01",,,"0.05","0.0","0.0",,"64","49",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-02",,,"0.01","0.0","0.0",,"57","47",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-03",,,"0.10","0.0","0.0",,"57","44",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-04",,,"0.00","0.0","0.0",,"64","41",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-05",,,"0.00","0.0","0.0",,"68","45",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-06",,,"0.00","0.0","0.0",,"75","46",,"    1","    1",,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-07",,,"0.00","0.0","0.0",,"76","51",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-08",,,"0.00","0.0","0.0",,"79","56",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-09",,,"0.00","0.0","0.0",,"68","52",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-10",,,"0.00","0.0","0.0",,"75","44",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-11",,,"0.00","0.0","0.0",,"81","51",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-12",,,"0.00","0.0","0.0",,"88","56",,"    1",,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-13",,,"0.01","0.0","0.0",,"75","60",,"    1",,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-14",,,"0.00","0.0","0.0",,"79","56",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-15",,,"0.00","0.0","0.0",,"75","49",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-16",,,"0.00","0.0","0.0",,"81","54",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-17",,,"0.00","0.0","0.0",,"71","48",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-18",,,"0.00","0.0","0.0",,"67","42",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-19",,,"0.00","0.0","0.0",,"73","51",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-20",,,"0.03","0.0","0.0",,"73","57",,"    1",,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-21",,,"0.00","0.0","0.0",,"80","56",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-22",,,"0.00","0.0","0.0",,"81","52",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-23",,,"0.00","0.0","0.0",,"76","55",,,,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-24",,,"0.00","0.0","0.0",,"82","48",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-25",,,"0.00","0.0","0.0",,"74","53",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-26",,,"0.00","0.0","0.0",,"77","46",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-27",,,"0.00","0.0","0.0",,"81","47",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-28",,,"0.00","0.0","0.0",,"78","48",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-29",,,"0.00","0.0","0.0",,"86","58",,,,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-30",,,"0.00","0.0","0.0",,"79","57",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-05-31",,,"0.00","0.0","0.0",,"81","46",,,,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-01",,,"0.00","0.0","0.0",,"89","54",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-02",,,"0.00","0.0","0.0",,"97","58",,,,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-03",,,"0.00","0.0","0.0",,"80","60",,,,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-04",,,"0.00","0.0","0.0",,"80","55",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-05",,,"0.00","0.0","0.0",,"82","50",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-06",,,"0.00","0.0","0.0",,"84","54",,,,"    1",,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-07",,,"0.00","0.0","0.0",,"80","52",,,,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-08",,,"0.00","0.0","0.0",,"79","51",,,,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-09",,,"0.02","0.0","0.0",,"77","54",,,,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-10",,,"0.00","0.0","0.0",,"86","54",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-11",,,"0.00","0.0","0.0",,"91","64",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-12",,,"3.55","0.0","0.0",,"83","64",,"    1","    1","    1",,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-13",,,"0.00","0.0","0.0",,"81","59",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-14",,,"0.03","0.0","0.0",,"82","62",,,,"    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-15",,,"0.00","0.0","0.0",,"82","57",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-16",,,"0.69","0.0","0.0",,"76","62",,"    1","    1","    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-17",,,"0.00","0.0","0.0",,"83","60",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-18",,,"0.00","0.0","0.0",,"85","57",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-19",,,"0.00","0.0","0.0",,"87","60",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-20",,,"0.00","0.0","0.0",,"78","68",,"    1",,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-21",,,"0.20","0.0","0.0",,"68","61",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-22",,,"0.00","0.0","0.0",,"70","61",,,,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-23",,,"2.42","0.0","0.0",,"76","65",,"    1",,"    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-24",,,"0.25","0.0","0.0",,"84","71",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-25",,,"0.02","0.0","0.0",,"88","68",,"    1",,"    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-26",,,"3.31","0.0","0.0",,"87","66",,"    1",,"    1",,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-27",,,"1.42","0.0","0.0",,"84","68",,"    1",,"    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-28",,,"0.00","0.0","0.0",,"82","66",,"    1",,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-29",,,"0.00","0.0","0.0",,"85","62",,"    1",,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-06-30",,,"0.00","0.0","0.0",,"85","66",,"    1",,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-01",,,"0.00","0.0","0.0",,"81","70",,,,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-02",,,"0.07","0.0","0.0",,"90","74",,"    1",,"    1",,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-03",,,"2.01","0.0","0.0",,"91","71",,"    1",,"    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-04",,,"0.25","0.0","0.0",,"88","71",,"    1",,"    1",,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-05",,,"0.00","0.0","0.0",,"92","73",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-06",,,"0.00","0.0","0.0",,"89","76",,"    1",,"    1",,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-07",,,"0.00","0.0","0.0",,"89","77",,"    1",,"    1",,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-08",,,"0.01","0.0","0.0",,"91","75",,"    1",,"    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-09",,,"1.70","0.0","0.0",,"86","70",,"    1","    1","    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-10",,,"0.00","0.0","0.0",,"87","67",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-11",,,"0.00","0.0","0.0",,"90","67",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-12",,,"0.00","0.0","0.0",,"91","69",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-13",,,"0.00","0.0","0.0",,"94","73",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-14",,,"0.00","0.0","0.0",,"90","80",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-15",,,"0.30","0.0","0.0",,"90","76",,,,"    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-16",,,"2.39","0.0","0.0",,"82","76",,"    1","    1","    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-17",,,"0.00","0.0","0.0",,"90","73",,"    1",,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-18",,,"0.00","0.0","0.0",,"90","73",,"    1",,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-19",,,"0.29","0.0","0.0",,"85","73",,"    1",,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-20",,,"0.23","0.0","0.0",,"86","72",,"    1",,"    1",,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-21",,,"0.70","0.0","0.0",,"86","68",,"    1",,"    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-22",,,"0.00","0.0","0.0",,"86","67",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-23",,,"0.00","0.0","0.0",,"88","65",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-24",,,"0.07","0.0","0.0",,"86","71",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-25",,,"0.05","0.0","0.0",,"86","71",,"    1",,"    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-26",,,"0.00","0.0","0.0",,"87","66",,"    1",,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-27",,,"0.00","0.0","0.0",,"94","76",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-28",,,"0.31","0.0","0.0",,"95","75",,"    1",,"    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-29",,,"0.47","0.0","0.0",,"93","73",,,,"    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-30",,,"0.00","0.0","0.0",,"84","65",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-07-31",,,"0.00","0.0","0.0",,"85","66",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-01",,,"0.00","0.0","0.0","74","83","62",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-02",,,"0.00","0.0","0.0","72","84","60",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-03",,,"0.00","0.0","0.0","74","82","68",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-04",,,"0.01","0.0","0.0","73","78","69",,"    1",,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-05",,,"0.00","0.0","0.0","78","88","69",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-06",,,"0.47","0.0","0.0","78","87","68",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-07",,,"0.71","0.0","0.0","78","88","71",,"    1",,"    1",,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-08",,,"0.12","0.0","0.0","76","84","69",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-09",,,"0.00","0.0","0.0","77","88","66",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-10",,,"1.05","0.0","0.0","76","80","70",,"    1",,"    1",,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-11",,,"0.00","0.0","0.0","77","87","68",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-12",,,"0.00","0.0","0.0","80","90","70",,,,"    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-13",,,"0.00","0.0","0.0","83","90","72",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-14",,,"0.12","0.0","0.0","79","89","68",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-15",,,"0.00","0.0","0.0","82","91","77",,,,"    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-16",,,"0.00","0.0","0.0","80","89","70",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-17",,,"0.00","0.0","0.0","78","87","69",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-18",,,"0.00","0.0","0.0","79","84","66",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-19",,,"0.00","0.0","0.0","72","82","59",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-20",,,"0.00","0.0","0.0","74","86","60",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-21",,,"0.00","0.0","0.0","80","92","69",,"    1","    1",,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-22",,,"0.00","0.0","0.0","78","84","64",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-23",,,"0.00","0.0","0.0","71","83","58",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-24",,,"0.01","0.0","0.0","74","80","71",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-25",,,"0.01","0.0","0.0","79","90","74",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-26",,,"0.00","0.0","0.0","81","91","71",,"    1",,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-27",,,"0.00","0.0","0.0","78","90","66",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-28",,,"0.00","0.0","0.0","76","81","70",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-29",,,"0.00","0.0","0.0","76","84","72",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-30",,,"0.27","0.0","0.0","79","87","70",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-08-31",,,"0.00","0.0","0.0","73","82","63",,,,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-01",,,"0.00","0.0","0.0","69","80","58",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-02",,,"0.00","0.0","0.0","70","83","57",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-03",,,"0.00","0.0","0.0","78","93","65",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-04",,,"0.00","0.0","0.0","83","96","70",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-05",,,"0.00","0.0","0.0","85","92","74",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-06",,,"0.00","0.0","0.0","86","94","71",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-07",,,"0.00","0.0","0.0","84","93","71",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-08",,,"0.15","0.0","0.0","80","91","69",,,,"    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-09",,,"0.09","0.0","0.0","76","86","68",,"    1",,"    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-10",,,"0.87","0.0","0.0","72","81","69",,"    1",,"    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-11",,,"0.81","0.0","0.0","72","82","67",,"    1","    1","    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-12",,,"0.00","0.0","0.0","73","85","63",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-13",,,"0.60","0.0","0.0","74","83","66",,"    1",,"    1",,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-14",,,"0.00","0.0","0.0","71","79","60",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-15",,,"0.00","0.0","0.0","65","77","54",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-16",,,"0.00","0.0","0.0","64","77","53",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-17",,,"0.43","0.0","0.0","65","79","52",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-18",,,"0.38","0.0","0.0","65","74","59",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-19",,,"0.00","0.0","0.0","64","75","54",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-20",,,"0.00","0.0","0.0","64","77","52",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-21",,,"0.00","0.0",,"65","76","53",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-22",,,"0.00","0.0","0.0","63","72","53",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-23",,,"1.22","0.0","0.0","61","63","57",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-24",,,"0.30","0.0","0.0","65","70","63",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-25",,,"0.02","0.0","0.0","63","65","58",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-26",,,"0.14","0.0","0.0","59","62","57",,"    1",,,,,"    1",
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-27",,,"0.00","0.0","0.0","60","67","49",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-28",,,"0.02","0.0","0.0","57","64","49",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-29",,,"0.05","0.0","0.0","63","68","59",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-09-30",,,"0.00","0.0","0.0","63","70","58",,"    1",,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-10-01",,,"0.00","0.0","0.0","67","81","57",,,,,,,,
"USW00013781","WILMINGTON NEW CASTLE CO AIRPORT, DE US","2023-10-02",,,,,,"63",,,,,,,,,,
"US1PACH0029","EAST NANTMEAL 1.0 SSW, PA US","2023-01-03",,,"0.04",,,,,,,,,,,,,
"US1PACH0029","EAST NANTMEAL 1.0 SSW, PA US","2023-01-06",,,"0.15",,,,,,,,,,,,,
"US1PACH0029","EAST NANTMEAL 1.0 SSW, PA US","2023-01-13",,,"0.23",,,,,,,,,,,,,
"US1PACH0029","EAST NANTMEAL 1.0 SSW, PA US","2023-01-19",,,"0.15",,,,,,,,,,,,,
"US1PACH0029","EAST NANTMEAL 1.0 SSW, PA US","2023-01-20",,,"0.78",,,,,,,,,,,,,
"US1PACH0029","EAST NANTMEAL 1.0 SSW, PA US","2023-01-23",,,"0.67","0.5",,,,,,,,,,,,
